CustomerID,CustomerName,Age,Gender,AnnualIncome_INR,IncomeCurrency,SpendingScore_1_100,MembershipTier,JoinDate,LastPurchaseDate,VisitFrequency,AvgBasketValue_INR,TotalPurchases,OnlinePurchases,StorePurchases,PreferredCategory,City,Country,EmailProvider,DeviceType,PaymentMethod,LoyaltyPoints,SatisfactionRating_1_5,CouponUsed,ChurnNextMonth
CUST101655,Reyansh Sinha,20,Other,628136,INR,1,PLATINUM,07-11-2021,,Monthly,2578.6,25,7,17,gaming,CHENNAI,India,gmail.com,Desktop,upi,1199,5,yes,0
CUST101656,Rahul Kapoor,35,female,340770,INR,47,GOLD,,,Daily,1368.27,21,15,6,Fashion,lucknow,india,hotmail.com,Mobile,CREDIT CARD,1299,2,yes,1
CUST101657,Meera Chopra,38,Other,918963,INR,74,Silver,19-06-2022,09-05-2024,Weekly,2414.48,21,12,9,electronics,delhi,india,company.com,IOS,Cash,2562,1,no,0
CUST101658,Amit Verma,44,Male,560540,USD,20,Silver,31-07-2021,19-09-2021,Monthly,4688.34,7,4,3,fashion,lucknow,INDIA,outlook.com,IOS,Cash,816,5,No,1
CUST101660,Sai Khan,25,Male,231231,INR,37,basic,,,Monthly,1556.74,11,5,6,SPORTS,Delhi,INDIA,gmail.com,Web,Debit Card,1980,3,Yes,1
CUST101661,Aditya Kapoor,14,FEMALE,1210638,INR,67,GOLD,,,Weekly,2480.8,27,17,10,fashion,Delhi,india,GMAIL.COM,IOS,Credit Card,2034,4,No,0
CUST101662,Rahul Reddy,27,Other,543770,INR,77,Basic,24-01-2021,24-06-2023,Monthly,1555.54,46,26,14,Food Court,Delhi,India,GMAIL.COM,IOS,Credit Card,1555,1,yes,0
CUST101663,Krishna Sharma,30,Female,459174,INR,58,silver,,,weekly,4285.1,2,0,2,Food Court,hyderabad,India,gmail.com,Web,Credit Card,679,4,Yes,0
CUST101664,Arjun Reddy,26,Male,283821,INR,42,Silver,,,monthly,1592.94,16,14,1,BOOKS,delhi,india,outlook.com,IOS,Credit Card,1558,4,No,0
CUST101665,Rahul Sinha,25,male,379718,INR,92,basic,,25-09-2025,RARELY,-250,4,0,3,Electronics,JAIPUR,india,gmail.com,Web,Credit Card,868,5,Yes,1
CUST101666,Myra Mishra,33,Other,187607,INR,39,Gold,,,Rarely,571.24,30,23,7,Sports,Bengaluru,IN,GMAIL.COM,IOS,UPI,1786,3,yes,0
CUST101667,Kiara Iyer,55,female,189105,INR,65,basic,,,monthly,642.77,28,5,24,fashion,Jaipur,india,gmail.com,Android,Credit Card,1978,5,no,1
CUST101668,Sara Mishra,33,male,1624964.875,INR,70,Basic,,,weekly,2626.8,48,8,29.5,Home Decor,Bengaluru,INDIA,hotmail.com,iOS,Cash,1554,4,yes,0
CUST101669,Aadhya Mehta,42,Other,591748,INR,43,silver,,25-03-2025,Monthly,-250,10,0,10,sports,hyderabad,India,gmail.com,Desktop,upi,779,1,No,0
CUST101670,Rahul Kapoor,33,female,829617,USD,47,PLATINUM,23-06-2021,,Monthly,4471.89,12,7,4,Sports,mumbai,India,GMAIL.COM,IOS,Credit Card,1128,3,yes,0
CUST101671,Aditya Nair,28,MALE,1135071,INR,100,PLATINUM,,11-04-2023,Daily,2739.6,16,2,13,sports,Ahmedabad,India,GMAIL.COM,web,CREDIT CARD,1100,4,yes,0
CUST101672,Amit Mishra,53,FEMALE,267585,INR,49,silver,,,Monthly,1538.63,15,6,9,Fashion,Delhi,India,GMAIL.COM,Web,Debit Card,1539,2,Yes,0
CUST101673,Arjun Sinha,35,female,825646,INR,64,Silver,,,weekly,1655.22,7,0,7,beauty,Jaipur,India,outlook.com,Desktop,Credit Card,809,1,yes,0
CUST101674,Vivaan Verma,31,Other,1624964.875,INR,35,basic,,,Monthly,2144.87,22,3,18,SPORTS,chenai,IN,gmail.com,iOS,CREDIT CARD,781,4,yes,0
CUST101675,Amit Chopra,40,MALE,1147855,INR,68,GOLD,09-06-2022,,weekly,1711.95,9,8,2,home decor,Kolkata,INDIA,rediffmail.com,web,Debit Card,1165,3,yes,0
CUST101676,Amit Kapoor,39,Other,1121314,INR,41,Basic,,,Monthly,5899.62625,5,3,2,ELECTRONICS,AHMEDABAD,India,outlook.com,IOS,upi,2922.125,1,Yes,1
CUST101677,Riya Verma,28,Male,1031440,INR,72,Basic,,,RARELY,984.73,55,10,29.5,Grocery,Hyderabad,India,yahoo.com,android,CREDIT CARD,54,3,Yes,0
CUST101678,Amit Chopra,37,MALE,897438,INR,46,GOLD,,,weekly,946.83,13,2,11,Gaming,Mumbai,India,GMAIL.COM,Mobile,upi,2358,4,No,1
CUST101679,Aarav Singh,31,Other,452477,USD,71,Gold,,17-12-2024,weekly,1705.53,15,3,12,Home Decor,hyderabad,India,gmail.com,Mobile,upi,1920,4,Yes,0
CUST101680,Meera Das,31,female,678484,INR,52,Basic,,01-11-2021,monthly,3354.04,43,16,27,sports,Kolkata,IN,rediffmail.com,Android,Credit Card,1812,1,No,1
CUST101681,Sai Patel,31,female,1338973,INR,50,Gold,07-12-2023,,weekly,2989.11,16,3,13,electronics,Kolkata,india,gmail.com,IOS,Credit Card,461,5,yes,1
CUST101682,Arjun Gupta,45,Male,602204,INR,38,Gold,,,RARELY,1960.9,18,16,3,BOOKS,Delhi,India,company.com,web,upi,1323,3,Yes,1
CUST101683,Myra Patel,32,MALE,687996,INR,95,Gold,15-03-2023,,Daily,1086.22,4,3,0,Fashion,Ahmedabad,INDIA,gmail.com,iOS,Debit Card,353,4,No,0
CUST101684,Pooja Nair,29,MALE,373681,INR,43,PLATINUM,13-03-2021,,Weekly,1334.98,18,15,2,ELECTRONICS,jaipur,INDIA,gmail.com,Mobile,upi,2061,7,yes,0
CUST101685,Ishaan Iyer,23,Male,1,INR,46,silver,,,Monthly,927.21,1,0,0,Kids,pune,INDIA,rediffmail.com,Android,CREDIT CARD,1199,4,yes,0
CUST101686,Ayaan Verma,34,Female,620957,INR,78,Gold,,,monthly,3606.13,2,0,2,FOOD COURT,PUNE,IN,GMAIL.COM,Desktop,upi,2839,1,Yes,0
CUST101687,Kiara Iyer,42,MALE,700144,INR,73,Gold,15-07-2023,,RARELY,5029.81,11,2,9,SPORTS,Lucknow,INDIA,gmail.com,android,upi,358,4,No,1
CUST101688,Aadhya Joshi,21,Female,990969,INR,43,GOLD,,21-12-2023,Daily,1184.95,13,12,1,Fashion,Jaipur,India,gmail.com,iOS,CREDIT CARD,842,1,yes,1
CUST101689,Priya Mishra,63.5,Female,1392669,INR,65,silver,,,Rarely,1654.11,2,0,1,Grocery,pune,india,company.com,web,CREDIT CARD,1414,5,Yes,1
CUST101690,Vihaan Iyer,32,FEMALE,504811,USD,61,GOLD,,19-01-2024,Rarely,5153.51,1,0,1,SPORTS,Delhi,India,company.com,Web,Wallet,1621,4,yes,0
CUST101691,Ishaan Mehta,10,MALE,826940,INR,47,Basic,02-10-2024,,Daily,1814.65,6,2,4,Books,Pune,India,outlook.com,IOS,UPI,1636,1,no,0
CUST101692,Vivaan Sharma,63.5,Female,1570508,INR,60,Silver,,,monthly,1568.26,6,2,4,GAMING,mumbai,india,gmail.com,web,UPI,1693,2,Yes,0
CUST101693,Sara Chopra,40,MALE,309210,INR,24,Silver,27-03-2024,,RARELY,5502.75,12,6,6,SPORTS,mumbai,India,gmail.com,Desktop,Cash,1569,2,Yes,0
CUST101694,Neha Kapoor,33,MALE,1538577,INR,39,Silver,,,Monthly,2348,20,0,21,Grocery,MUMBAI,INDIA,gmail.com,Mobile,UPI,2225,3,No,0
CUST101695,Pooja Nair,44,Other,604216,INR,27,Gold,,,RARELY,1513.48,28,18,10,HOME DECOR,Lucknow,india,gmail.com,android,UPI,613,1,yes,1
CUST101696,Vihaan Chopra,36,Male,470208,INR,31,basic,,,Weekly,4597.58,7,1,6,Food Court,JAIPUR,India,GMAIL.COM,Mobile,Wallet,1270,1,No,1
CUST101697,Rahul Sharma,48,Other,454197,INR,78,Silver,,,Monthly,4777.04,32,24,8,GROCERY,Jaipur,india,hotmail.com,web,upi,0,4,No,0
CUST101698,Rahul Sharma,49,Female,-50000,INR,56,Basic,13-01-2023,16-08-2024,Monthly,1103.01,18,12,6,books,Chennai,INDIA,company.com,IOS,upi,1093,2,No,0
CUST101699,Aadhya Nair,18,Male,457618,INR,78,Silver,29-05-2022,15-04-2023,weekly,866.25,34,2,29.5,Grocery,CHENNAI,India,gmail.com,IOS,Credit Card,1032,4,Yes,0
CUST101700,Rahul Khan,17,Female,800789,USD,34,Gold,,,Weekly,2236.95,18,3,15,electronics,CHENNAI,India,rediffmail.com,IOS,Debit Card,251,5,Yes,0
CUST101701,Ananya Verma,38,Male,908802,INR,80,PLATINUM,,,weekly,2272.67,1,0,2,Gaming,KOLKATA,India,gmail.com,Web,Credit Card,1552,5,No,0
CUST101702,Reyansh Sinha,46,Female,340766,INR,33,Gold,,,Monthly,996.06,3,0,4,grocery,Mumbai,India,GMAIL.COM,Web,UPI,1199,4,No,1
CUST101703,Pooja Mishra,39,Female,641703,INR,21,GOLD,,,Weekly,2786.31,21,14,7,ELECTRONICS,KOLKATA,India,gmail.com,IOS,UPI,1214,3,Yes,0
CUST101705,Reyansh Gupta,30,Female,279044,INR,37,Basic,,,monthly,1023.97,27,7,21,Books,JAIPUR,India,gmail.com,IOS,Wallet,372,3,no,0
CUST101706,Neha Khan,24,female,332666,USD,54,Silver,,,RARELY,3605.83,3,2,0,Food Court,Lucknow,IN,hotmail.com,Mobile,UPI,240,2,yes,0
CUST101707,Meera Sharma,28,Female,811508,INR,72,silver,,,monthly,3127.72,1,0,1,Kids,CHENNAI,india,gmail.com,IOS,UPI,1181,1,No,0
CUST101708,Vivaan Kumar,36,female,800239,USD,50,Silver,,15-12-2023,weekly,1814.65,12,1,11,Home Decor,Hyderabad,IN,company.com,Desktop,Credit Card,1461,4,Yes,1
CUST101709,Rahul Patel,38,MALE,596055,INR,34,Gold,02-11-2024,,Rarely,2481.24,19,8,11,sports,lucknow,INDIA,company.com,Web,Credit Card,1951,5,Yes,1
CUST101710,Ishaan Mishra,7,MALE,1624964.875,INR,23,Silver,,,Daily,1698.79,11,10,1,Beauty,Bengaluru,India,gmail.com,Desktop,Wallet,2091,1,No,1
CUST101711,Sara Verma,32,MALE,635124,INR,57,Gold,11-09-2023,,Daily,1774.24,23,0,23,Grocery,CHENNAI,india,company.com,iOS,Credit Card,1589,4,Yes,0
CUST101712,Aarav Iyer,22,MALE,572897,INR,50,silver,,,Monthly,5899.62625,9,6,3,Grocery,BENGALURU,India,hotmail.com,IOS,Credit Card,2026,0,No,0
CUST101713,Aditya Chopra,32,MALE,681147,INR,1,silver,23-04-2021,,RARELY,608.9,16,4,11,electronics,Mumbai,India,outlook.com,Android,Debit Card,489,3,yes,1
CUST101714,Ishaan Kumar,20,male,1029722,INR,57,Silver,,,weekly,1188.69,3,1,1,FASHION,NEW DELHI,India,gmail.com,iOS,Wallet,1309,2,Yes,0
CUST101715,Diya Kumar,22,female,737469,INR,71,Silver,,,Rarely,3658.64,26,23,4,Electronics,ahmedabad,India,gmail.com,iOS,UPI,1149,3,Yes,1
CUST101716,Pooja Chopra,29,Other,748525,INR,81,Silver,02-01-2021,,Weekly,2253.86,14,4,10,beauty,Kolkata,INDIA,company.com,IOS,Debit Card,940,3,no,0
CUST101717,Ishaan Sinha,47,Female,402301,USD,53,Platinum,,,Rarely,1044.72,3,2,1,ELECTRONICS,LUCKNOW,india,hotmail.com,iOS,upi,1907,4,Yes,0
CUST101718,Arjun Nair,42,Male,489859,INR,39,silver,,,RARELY,5563.42,13,4,9,Grocery,PUNE,India,GMAIL.COM,Web,Credit Card,878,1,Yes,1
CUST101719,Pooja Rao,34,Female,651168,INR,91,Gold,,,monthly,3290.82,4,1,4,FOOD COURT,PUNE,IN,gmail.com,Desktop,Debit Card,1972,5,Yes,0
CUST101720,Priya Mishra,41,male,651168,USD,80,Platinum,,,Weekly,1938.53,0,0,0,Grocery,BENGALURU,india,company.com,Desktop,Debit Card,1457,3,No,0
CUST101721,Rahul Joshi,31,female,684820,INR,2,Gold,27-06-2023,,weekly,1821.98,15,0,16,Fashion,LUCKNOW,IN,gmail.com,Web,Credit Card,1572,1,No,0
CUST101722,Saanvi Kumar,27,MALE,373579,INR,7,basic,,28-06-2021,weekly,753.54,8,4,3,FASHION,KOLKATA,India,company.com,IOS,upi,1082,2,no,0
CUST101723,Amit Gupta,9,Other,778456,INR,15,GOLD,,21-08-2021,Monthly,2117.47,5,0,5,Grocery,ahmedabad,india,GMAIL.COM,android,Cash,742,1,yes,1
CUST101724,Rahul Rao,33,MALE,1128999,INR,72,Basic,,,weekly,1898.44,5,3,2,Fashion,LUCKNOW,INDIA,gmail.com,web,Credit Card,2539,1,No,0
CUST101725,Vivaan Mishra,26,male,588136,INR,39,Platinum,,,Monthly,3689.35,7,6,0,GAMING,PUNE,INDIA,hotmail.com,Desktop,Credit Card,2922.125,3,No,1
CUST100060,Sai Iyer,44,Female,1624964.875,INR,68,Silver,,,Daily,1566.69,13,6,6,electronics,HYDERABAD,INDIA,GMAIL.COM,iOS,upi,1003,3,Yes,0
CUST101727,Aarav Joshi,48,MALE,567334,INR,88,Gold,,,Monthly,4406.18,39,0,29.5,Sports,Mumbai,india,gmail.com,Web,Debit Card,1842,3,yes,0
CUST101728,Saanvi Khan,45,FEMALE,999183,INR,42,silver,,,RARELY,1488.71,2,0,3,Books,pune,India,rediffmail.com,android,Debit Card,1478,3,Yes,0
CUST101729,Rahul Joshi,43,FEMALE,408478,INR,52,Gold,,22-12-2021,RARELY,971.03,1,0,1,Kids,NEW DELHI,India,yahoo.com,Android,Debit Card,1598,5,yes,0
CUST101730,Sai Verma,43,Male,725565,INR,52,basic,,,Weekly,1055.8,24,22,2,Fashion,pune,India,company.com,Web,Credit Card,1102,3,Yes,0
CUST101732,Ananya Patel,36,female,667130,INR,35,Gold,,,Rarely,523.89,10,1,9,HOME DECOR,Ahmedabad,India,gmail.com,android,Debit Card,921,4,no,0
CUST101733,Vihaan Rao,46,FEMALE,430406,INR,74,Platinum,,,Monthly,3095.49,19,13,7,Grocery,Delhi,India,gmail.com,IOS,CREDIT CARD,435,4,Yes,0
CUST101734,Ira Joshi,21,male,330701,INR,100,Basic,,,Monthly,5899.62625,6,5,1,Food Court,Lucknow,IN,gmail.com,Mobile,UPI,0,2,Yes,0
CUST101735,Vivaan Sharma,34,Other,283687,INR,45,Silver,28-12-2024,,monthly,3837.22,17,7,9,Grocery,Hyderabad,INDIA,gmail.com,iOS,Credit Card,1209,3,Yes,1
CUST101736,Arjun Singh,33,MALE,1322815,INR,54,Basic,,,Monthly,5899.62625,15,11,4,Electronics,KOLKATA,IN,GMAIL.COM,android,upi,312,3,no,1
CUST101737,Sara Iyer,56,Female,693418,INR,33,Gold,,,weekly,1313.96,31,1,29.5,KIDS,Kolkata,India,rediffmail.com,IOS,Credit Card,1590,5,No,0
CUST101738,Aadhya Reddy,20,female,1208073,INR,70,Gold,,,Monthly,5899.62625,37,0,29.5,gaming,bengaluru,INDIA,gmail.com,android,upi,1479,5,no,0
CUST101739,Priya Khan,19,Male,490996,INR,64,Silver,,,RARELY,2287.26,41,26,15,gaming,NEW DELHI,india,yahoo.com,Android,Debit Card,310,1,No,0
CUST101740,Saanvi Singh,33,Female,651168,INR,46,Platinum,,26-07-2023,monthly,3478.4,18,0,18,Gaming,JAIPUR,India,gmail.com,Mobile,upi,2037,4,yes,1
CUST101741,Diya Chopra,39,FEMALE,420080,INR,66,Silver,04-01-2023,03-06-2024,weekly,2681.61,31,6,26,Kids,CHENNAI,India,company.com,IOS,upi,904,5,no,0
CUST101742,Sara Reddy,32,Female,625666,INR,46,Platinum,01-10-2021,,weekly,751.05,46,26,15,books,pune,India,outlook.com,IOS,Credit Card,1301,5,yes,0
CUST101743,Aarav Mishra,6,Male,308785,INR,67,Silver,05-01-2021,,Monthly,1814.65,55,14,29.5,HOME DECOR,bengaluru,India,gmail.com,Desktop,Cash,1234,5,Yes,0
CUST101744,Aditya Sinha,46,MALE,140408,INR,56,silver,,,RARELY,1172,6,4,1,Electronics,Jaipur,India,gmail.com,Mobile,UPI,1089,5,Yes,0
CUST101745,Ishaan Singh,19,male,344215,USD,68,Silver,,,Weekly,3252.53,4,3,2,BOOKS,NEW DELHI,INDIA,yahoo.com,Web,upi,2922.125,4,Yes,0
CUST101746,Diya Patel,63.5,Other,478376,INR,79,Gold,,,monthly,1139.75,7,3,4,Books,bengaluru,IN,gmail.com,android,Wallet,2434,2,Yes,0
CUST101747,Aditya Patel,52,MALE,768963,INR,51,basic,,,Daily,3395.86,9,1,9,GROCERY,Mumbai,IN,gmail.com,android,upi,1354,3,No,0
CUST101748,Saanvi Kapoor,38,Male,886978,INR,29,Silver,,21-10-2024,Daily,989.07,11,9,3,Electronics,BENGALURU,INDIA,company.com,IOS,CREDIT CARD,2198,4,No,0
CUST101749,Ananya Kumar,43,Female,1270643,INR,67,GOLD,,11-03-2024,weekly,1850.01,2,1,0,Sports,BENGALURU,India,hotmail.com,Android,Wallet,631,4,Yes,0
CUST101750,Krishna Verma,28,Female,1624964.875,INR,44,basic,30-09-2023,,Monthly,3136.5,55,18,29.5,Grocery,Bengaluru,IN,outlook.com,web,upi,0,2,no,0
CUST101751,Ananya Das,31,Female,956613,INR,25,Silver,21-07-2022,,Rarely,2747,6,0,5,Grocery,KOLKATA,India,rediffmail.com,android,upi,1711,2,yes,0
CUST101752,Riya Mehta,55,Male,629550,INR,1,GOLD,,,weekly,5899.62625,22,8,15,Gaming,LUCKNOW,india,gmail.com,IOS,Debit Card,52,5,yes,0
CUST101753,Aarav Gupta,33,Male,310475,INR,50,Silver,,,Rarely,3944.18,16,4,12,GAMING,AHMEDABAD,IN,gmail.com,Web,CREDIT CARD,2032,5,No,1
CUST101755,Aarav Kapoor,32,Male,707189,INR,63,PLATINUM,,01-08-2024,Weekly,2805.89,20,16,4,BEAUTY,Kolkata,India,company.com,IOS,Credit Card,1430,2,No,1
CUST101756,Rahul Iyer,31,MALE,1495702,INR,72,Platinum,,,RARELY,893.28,31,12,18,Beauty,Bengaluru,INDIA,company.com,android,CREDIT CARD,1395,5,Yes,1
CUST101757,Krishna Kumar,27,Male,314949,INR,48,Basic,,,weekly,515.21,8,1,7,Grocery,Hyderabad,India,gmail.com,iOS,Wallet,1505,1,yes,0
CUST101758,Sara Mehta,26,Female,847246,INR,60,Gold,,,Rarely,2768.73,15,5,9,ELECTRONICS,PUNE,India,gmail.com,Web,UPI,1056,7,No,0
CUST101759,Ayaan Verma,31,Female,425699,USD,48,Silver,,19-04-2026,Monthly,1318.85,2,0,2,fashion,lucknow,INDIA,company.com,Desktop,upi,243,3,Yes,1
CUST101760,Rahul Mehta,16,Female,419181,INR,73,Gold,28-06-2024,15-04-2026,weekly,5899.62625,9,5,4,ELECTRONICS,Hyderabad,INDIA,gmail.com,Desktop,Credit Card,663,3,Yes,0
CUST101761,Ishaan Gupta,30,Other,504762,INR,23,basic,16-05-2021,11-07-2022,Rarely,2476.38,36,26,9,sports,AHMEDABAD,india,gmail.com,Desktop,Credit Card,1328,4,No,1
CUST101762,Ayaan Mehta,28,Female,193295,INR,57,Gold,,,Monthly,4948.22,55,22,29.5,Grocery,NEW DELHI,India,outlook.com,iOS,CREDIT CARD,1825,4,no,1
CUST101763,Vihaan Sinha,42,male,558837,INR,76,Silver,,02-06-2023,monthly,3753.22,-3,8,9,GAMING,mumbai,IN,rediffmail.com,Android,Debit Card,1179,2,Yes,0
CUST101764,Krishna Reddy,37,FEMALE,598272,INR,93,PLATINUM,26-06-2024,08-11-2024,Daily,911.04,5,1,4,Grocery,mumbai,IN,GMAIL.COM,android,Debit Card,1356,4,No,0
CUST101765,Ayaan Reddy,61,Male,480581,INR,39,Silver,,,Rarely,173.4,4,3,1,FOOD COURT,chenai,India,GMAIL.COM,IOS,upi,1431,4,no,1
CUST101766,Aarav Gupta,32,Male,935268,INR,67,PLATINUM,,,monthly,4022.3,20,4,15,Kids,chenai,india,yahoo.com,Web,Credit Card,1342,1,Yes,0
CUST101767,Ishaan Kumar,16,Female,622094,INR,57,Platinum,,,Weekly,3664.78,55,26,29.5,Grocery,CHENNAI,INDIA,GMAIL.COM,Web,upi,1642,5,no,0
CUST101768,Myra Reddy,22,MALE,1449251,INR,26,Gold,,,RARELY,500.3,6,1,5,Electronics,chenai,India,gmail.com,iOS,Wallet,1316,3,yes,0
CUST101769,Sai Kapoor,45,male,309427,INR,49,GOLD,,,monthly,5899.62625,10,6,4,Food Court,hyderabad,INDIA,company.com,iOS,upi,1294,5,No,0
CUST101770,Meera Verma,4,Male,202849,INR,41,Silver,,,Daily,2566.22,13,1,12,BEAUTY,ahmedabad,INDIA,yahoo.com,IOS,Debit Card,2368,5,No,1
CUST101771,Saanvi Khan,38,MALE,430140,INR,1,Platinum,19-03-2021,,Rarely,1098,0,0,0,Kids,KOLKATA,India,rediffmail.com,Web,upi,1623,4,yes,1
CUST101772,Aditya Rao,31,Male,496830,INR,39,Gold,,,Monthly,768.14,4,3,1,beauty,CHENNAI,INDIA,gmail.com,IOS,CREDIT CARD,842,2,Yes,1
CUST101773,Reyansh Sharma,11,Male,1120594,INR,33,GOLD,,20-07-2024,monthly,2352.46,21,2,18,Books,BENGALURU,India,hotmail.com,Mobile,Credit Card,1067,7,yes,1
CUST101774,Sai Mehta,38,female,527875,INR,51,GOLD,,,Weekly,2392.08,1,0,2,Fashion,lucknow,India,gmail.com,android,CREDIT CARD,956,3,No,0
CUST101775,Aditya Sinha,28,MALE,435257,USD,65,Platinum,,,weekly,302.53,0,0,0,sports,Bengaluru,IN,gmail.com,android,Debit Card,1054,3,No,0
CUST101776,Myra Sharma,33,Female,760231,INR,69,PLATINUM,,,Monthly,1872.32,7,2,5,Electronics,NEW DELHI,India,yahoo.com,Mobile,Credit Card,1565,3,Yes,0
CUST101777,Saanvi Sinha,44,Female,651168,INR,34,PLATINUM,12-11-2023,,RARELY,1029.26,6,3,3,Beauty,HYDERABAD,india,outlook.com,IOS,Debit Card,1351,2,Yes,0
CUST101778,Ayaan Singh,34,Male,502146,INR,81,Silver,,,weekly,2213.53,7,5,2,Food Court,PUNE,INDIA,company.com,Desktop,UPI,2072,4,Yes,0
CUST101779,Arjun Joshi,40,Male,662068,INR,41,GOLD,,,Rarely,901.21,5,2,3,Grocery,HYDERABAD,India,GMAIL.COM,IOS,Debit Card,302,5,No,0
CUST101780,Myra Gupta,32,FEMALE,333287,USD,61,Platinum,,,Monthly,1023.87,6,0,5,Home Decor,Hyderabad,IN,outlook.com,iOS,Credit Card,2142,7,no,0
CUST101781,Ayaan Iyer,30,FEMALE,378512,USD,35,Basic,,,Weekly,2882.07,28,21,6,Grocery,Lucknow,India,hotmail.com,android,Credit Card,1855,1,Yes,0
CUST101782,Krishna Patel,23,Female,906190,INR,70,Basic,,,Rarely,1019.2,8,1,8,Beauty,Delhi,India,yahoo.com,Mobile,Credit Card,1400,5,no,0
CUST101783,Kiara Gupta,16,Female,415976,USD,58,Silver,,,Monthly,1771.74,10,0,11,Home Decor,Hyderabad,India,rediffmail.com,iOS,Wallet,1978,4,No,0
CUST101784,Diya Kumar,28,MALE,793336,INR,74,Gold,,,weekly,2152.46,13,2,11,Home Decor,Ahmedabad,IN,GMAIL.COM,Android,Debit Card,1869,2,Yes,0
CUST101785,Neha Joshi,9,Male,1523559,USD,53,PLATINUM,,,RARELY,1044.58,8,0,7,grocery,KOLKATA,India,gmail.com,Desktop,upi,1332,2,No,0
CUST101786,Rahul Mishra,32,Other,906452,INR,29,Silver,,,Daily,1814.65,15,8,7,Electronics,hyderabad,India,company.com,Android,Cash,690,4,Yes,0
CUST101787,Rahul Nair,27,Female,429961,INR,72,Gold,,,weekly,1282.41,16,11,6,Kids,NEW DELHI,India,yahoo.com,IOS,Cash,1171,4,Yes,0
CUST100249,Aarav Mishra,44,Other,651168,USD,44,Basic,11-10-2021,,Weekly,1690.71,7,2,5,Electronics,Hyderabad,India,yahoo.com,Mobile,Debit Card,966,2,yes,0
CUST101789,Reyansh Chopra,47,MALE,687217,INR,49,Silver,,08-01-2025,weekly,1815.09,3,1,2,Gaming,chenai,India,yahoo.com,Android,upi,904,2,No,0
CUST101790,Rahul Das,52,female,681105,INR,25,Basic,,,weekly,3395.34,1,0,0,Beauty,Lucknow,IN,gmail.com,web,upi,1006,1,No,1
CUST101791,Sai Joshi,28,Other,360782,INR,60,Silver,15-05-2023,,weekly,648.91,15,6,9,Kids,LUCKNOW,India,company.com,web,upi,317,4,Yes,0
CUST101792,Kiara Das,23,Male,595753,INR,75,Gold,14-06-2021,,Rarely,5057.59,7,1,6,Food Court,Delhi,INDIA,gmail.com,Mobile,Cash,40,1,No,1
CUST101793,Priya Singh,13,Other,650528,INR,95,Silver,,,RARELY,1220.68,0,0,0,Grocery,bengaluru,IN,rediffmail.com,Web,Cash,1612,2,no,0
CUST101794,Vivaan Verma,33,Male,591078,INR,53,basic,12-03-2023,,Monthly,2797.64,2,1,1,Electronics,Bengaluru,India,yahoo.com,Web,Credit Card,36,5,yes,0
CUST101795,Ishaan Chopra,42,Other,288697,INR,69,Basic,,,weekly,3571.08,1,0,1,Kids,NEW DELHI,INDIA,gmail.com,Android,Credit Card,1251,4,yes,0
CUST101796,Amit Sinha,25,male,1013665,USD,37,Gold,,16-11-2025,Rarely,1153.25,29,3,25,HOME DECOR,AHMEDABAD,India,gmail.com,Android,Credit Card,1296,1,yes,0
CUST101797,Rahul Patel,38,FEMALE,1278361,INR,50,Gold,,,Weekly,5899.62625,19,8,11,food court,KOLKATA,IN,outlook.com,Mobile,Debit Card,1725,3,yes,0
CUST101798,Saanvi Khan,33,Male,453853,INR,39,Silver,,,Rarely,2236.31,3,0,3,HOME DECOR,JAIPUR,India,gmail.com,Web,Cash,852,4,yes,0
CUST101799,Ananya Mishra,46,Male,1138745,INR,75,Basic,,,Rarely,1469.85,9,2,8,home decor,hyderabad,India,rediffmail.com,IOS,Wallet,796,1,Yes,1
CUST101800,Saanvi Das,33,Male,285327,INR,19,silver,25-11-2022,,RARELY,2712.12,4,3,1,Gaming,Bengaluru,India,gmail.com,Mobile,Cash,0,5,Yes,1
CUST101801,Priya Iyer,19,Female,443246,INR,100,Gold,,,Monthly,566.58,16,2,15,Kids,HYDERABAD,India,gmail.com,iOS,Debit Card,378,4,Yes,1
CUST101802,Vihaan Singh,21,MALE,850743,INR,28,basic,,,RARELY,804.59,4,0,4,Electronics,lucknow,India,gmail.com,Mobile,upi,1388,1,yes,1
CUST101803,Aditya Patel,43,MALE,274685,INR,62,silver,,20-10-2024,Weekly,5899.62625,30,20,11,BOOKS,bengaluru,INDIA,rediffmail.com,Desktop,CREDIT CARD,1493,3,Yes,0
CUST101804,Vihaan Patel,31,Female,676541,USD,100,basic,13-10-2023,,Daily,491.81,14,7,6,Grocery,Kolkata,IN,gmail.com,IOS,UPI,1321,3,No,0
CUST101805,Kiara Joshi,22,Female,853879,INR,78,GOLD,,,weekly,333.18,2,0,2,SPORTS,CHENNAI,India,gmail.com,IOS,CREDIT CARD,291,3,Yes,1
CUST101806,Vivaan Mishra,35,MALE,597574,INR,52,Silver,,,Daily,1143.05,24,15,9,GAMING,Kolkata,India,gmail.com,web,Debit Card,1731,5,No,0
CUST101807,Krishna Joshi,38,Female,909234,INR,72,Platinum,26-11-2024,,Rarely,1318.81,40,12,27,HOME DECOR,delhi,INDIA,rediffmail.com,Mobile,Credit Card,1282,5,yes,0
CUST101808,Saanvi Rao,23,Female,540758,INR,53,Basic,,,monthly,5132.07,6,3,4,Electronics,Jaipur,IN,hotmail.com,web,Credit Card,1376,5,Yes,1
